Crop,Season,State,Area,Production,Annual_Rainfall
Ginger,Kharif,Jammu and Kashmir,32.0,43,Low
Gram,Rabi,Jammu and Kashmir,103.0,57,Low
Horse-gram,Kharif,Jammu and Kashmir,957.0,282,Low
Linseed,Rabi,Jammu and Kashmir,196.0,127,Low
Maize,Kharif,Jammu and Kashmir,314034.0,504995,Low
Masoor,Kharif,Jammu and Kashmir,686.0,379,Low
Masoor,Rabi,Jammu and Kashmir,234.0,130,Low
Moong(Green Gram),Kharif,Jammu and Kashmir,1498.0,874,Low
Moth,Kharif,Jammu and Kashmir,2795.0,1616,Low
Onion,Kharif,Jammu and Kashmir,144.0,128,Low
Onion,Rabi,Jammu and Kashmir,430.0,1036,Low
Other  Rabi pulses,Rabi,Jammu and Kashmir,353.0,251,Low
Peas & beans (Pulses),Kharif,Jammu and Kashmir,183.0,988,Low
Peas & beans (Pulses),Rabi,Jammu and Kashmir,894.0,899,Low
Potato,Kharif,Jammu and Kashmir,1015.0,7416,Low
Potato,Rabi,Jammu and Kashmir,1045.0,10739,Low
Rapeseed &Mustard,Rabi,Jammu and Kashmir,59421.0,50537,Low
Rice,Kharif,Jammu and Kashmir,262169.0,544396,Low
Sannhamp,Kharif,Jammu and Kashmir,86.0,61,Low
Sesamum,Kharif,Jammu and Kashmir,4346.0,1915,Low
Small millets,Kharif,Jammu and Kashmir,3929.0,1747,Low
Sugarcane,Kharif,Jammu and Kashmir,19.0,29,Low
Turmeric,Kharif,Jammu and Kashmir,13.0,13,Low
Urad,Kharif,Jammu and Kashmir,15022.0,5175,Low
Wheat,Rabi,Jammu and Kashmir,291994.0,496542,Low
Bajra,Kharif,Delhi,1519.0,3815,Low
Barley,Kharif,Delhi,65.0,183,Low
Gram,Rabi,Delhi,44.0,62,Low
Jowar,Kharif,Delhi,3319.0,3008,Low
Maize,Kharif,Delhi,37.0,828,Low
Potato,Whole Year,Delhi,689.0,14652,Low
Rice,Kharif,Delhi,6068.0,19768,Low
Wheat,Rabi,Delhi,19450.0,84802,Low
Bajra,Kharif,Jammu and Kashmir,19538.0,11693,Mid
Barley,Kharif,Jammu and Kashmir,36.0,12,Mid
Barley,Rabi,Jammu and Kashmir,11889.0,6937,Mid
Dry chillies,Kharif,Jammu and Kashmir,706.0,683,Mid
Garlic,Rabi,Jammu and Kashmir,653.0,567,Mid
Ginger,Kharif,Jammu and Kashmir,26.0,35,Mid
Gram,Rabi,Jammu and Kashmir,166.0,92,Mid
Horse-gram,Kharif,Jammu and Kashmir,1165.0,362,Mid
Linseed,Rabi,Jammu and Kashmir,165.0,96,Mid
Maize,Kharif,Jammu and Kashmir,310909.0,512296,Mid
Masoor,Kharif,Jammu and Kashmir,344.0,207,Mid
Masoor,Rabi,Jammu and Kashmir,141.0,79,Mid
Moong(Green Gram),Kharif,Jammu and Kashmir,1561.0,836,Mid
Moong(Green Gram),Rabi,Jammu and Kashmir,72.0,86,Mid
Moth,Kharif,Jammu and Kashmir,2823.0,1615,Mid
Onion,Kharif,Jammu and Kashmir,86.0,76,Mid
Onion,Rabi,Jammu and Kashmir,432.0,1046,Mid
Other  Rabi pulses,Rabi,Jammu and Kashmir,212.0,180,Mid
Peas & beans (Pulses),Kharif,Jammu and Kashmir,165.0,991,Mid
Peas & beans (Pulses),Rabi,Jammu and Kashmir,863.0,856,Mid
Potato,Kharif,Jammu and Kashmir,1225.0,10346,Mid
Potato,Rabi,Jammu and Kashmir,1161.0,13930,Mid
Rapeseed &Mustard,Rabi,Jammu and Kashmir,59861.0,48934,Mid
Rice,Kharif,Jammu and Kashmir,261663.0,545186,Mid
Sannhamp,Kharif,Jammu and Kashmir,55.0,40,Mid
Sesamum,Kharif,Jammu and Kashmir,4788.0,2090,Mid
Small millets,Kharif,Jammu and Kashmir,3928.0,1832,Mid
Sugarcane,Kharif,Jammu and Kashmir,22.0,33,Mid
Turmeric,Kharif,Jammu and Kashmir,11.0,11,Mid
Urad,Kharif,Jammu and Kashmir,14010.0,5423,Mid
Wheat,Rabi,Jammu and Kashmir,289964.0,462422,Mid
Bajra,Kharif,Puducherry,9.0,27,Mid
Bajra,Summer,Puducherry,12.0,36,Mid
Banana,Kharif,Puducherry,265.0,10901,Mid
Cashewnut,Kharif,Puducherry,144.0,52,Mid
Coconut,Whole Year,Puducherry,1564.0,20297000,Mid
Cotton(lint),Summer,Puducherry,12.0,9,Mid
Groundnut,Kharif,Puducherry,6.0,17,Mid
Groundnut,Rabi,Puducherry,323.0,678,Mid
Groundnut,Summer,Puducherry,37.0,92,Mid
Moong(Green Gram),Rabi,Puducherry,37.0,22,Mid
Moong(Green Gram),Summer,Puducherry,865.0,247,Mid
Other  Rabi pulses,Rabi,Puducherry,28.0,29,Mid
Ragi,Kharif,Puducherry,16.0,37,Mid
Ragi,Summer,Puducherry,17.0,31,Mid
Rice,Kharif,Puducherry,3559.0,11637,Mid
Rice,Rabi,Puducherry,8979.0,23373,Mid
Rice,Summer,Puducherry,3743.0,11509,Mid
Sesamum,Summer,Puducherry,103.0,112,Mid
Sugarcane,Kharif,Puducherry,2027.0,304516,Mid
Tapioca,Kharif,Puducherry,181.0,4319,Mid
Tapioca,Rabi,Puducherry,7.0,120,Mid
Turmeric,Rabi,Puducherry,5.0,9,Mid
Urad,Rabi,Puducherry,227.0,310,Mid
Urad,Summer,Puducherry,410.0,151,Mid
Bajra,Kharif,Delhi,1519.0,3815,Low
Barley,Kharif,Delhi,65.0,183,Low
Gram,Rabi,Delhi,44.0,62,Low
Jowar,Kharif,Delhi,3319.0,3008,Low
Maize,Kharif,Delhi,37.0,828,Low
Potato,Whole Year,Delhi,689.0,14652,Low
Rice,Kharif,Delhi,6068.0,19768,Low
Wheat,Rabi,Delhi,19450.0,86498,Low
Bajra,Kharif,Puducherry,12.0,31,Mid
Banana,Kharif,Puducherry,224.0,7172,Mid
Cashewnut,Kharif,Puducherry,147.0,53,Mid
Coconut,Whole Year,Puducherry,1536.0,16608000,Mid
Cotton(lint),Summer,Puducherry,67.0,50,Mid
Groundnut,Kharif,Puducherry,5.0,15,Mid
Groundnut,Rabi,Puducherry,320.0,800,Mid
Groundnut,Summer,Puducherry,29.0,54,Mid
Moong(Green Gram),Rabi,Puducherry,37.0,19,Mid
Moong(Green Gram),Summer,Puducherry,590.0,236,Mid
Other  Rabi pulses,Rabi,Puducherry,50.0,46,Mid
Ragi,Kharif,Puducherry,19.0,36,Mid
Ragi,Summer,Puducherry,21.0,39,Mid
Rice,Kharif,Puducherry,3671.0,12091,Mid
Rice,Rabi,Puducherry,8382.0,24736,Mid
Rice,Summer,Puducherry,3769.0,12965,Mid
Sesamum,Kharif,Puducherry,11.0,8,Mid
Sesamum,Summer,Puducherry,177.0,146,Mid
Sugarcane,Kharif,Puducherry,2024.0,304066,Mid
Tapioca,Kharif,Puducherry,166.0,4980,Mid
Tapioca,Rabi,Puducherry,17.0,424,Mid
Urad,Rabi,Puducherry,132.0,138,Mid
Urad,Summer,Puducherry,476.0,128,Mid
Bajra,Kharif,Delhi,1520.0,3817,Low
Barley,Kharif,Delhi,64.0,186,Low
Gram,Rabi,Delhi,41.0,54,Low
Jowar,Kharif,Delhi,3242.0,2937,Low
Maize,Kharif,Delhi,35.0,783,Low
Potato,Whole Year,Delhi,436.0,9273,Low
Rice,Kharif,Delhi,6035.0,17269,Low
Wheat,Rabi,Delhi,19360.0,85558,Low
Bajra,Kharif,Jammu and Kashmir,15797.0,9395,Mid
Barley,Kharif,Jammu and Kashmir,27.0,10,Mid
Dry chillies,Kharif,Jammu and Kashmir,623.0,347,Mid
Ginger,Kharif,Jammu and Kashmir,21.0,30,Mid
Maize,Kharif,Jammu and Kashmir,297496.0,359960,Mid
Masoor,Kharif,Jammu and Kashmir,16.0,8,Mid
Moong(Green Gram),Kharif,Jammu and Kashmir,1583.0,285,Mid
Onion,Kharif,Jammu and Kashmir,110.0,99,Mid
Peas & beans (Pulses),Kharif,Jammu and Kashmir,48.0,21,Mid
Potato,Kharif,Jammu and Kashmir,1792.0,17412,Mid
Rapeseed &Mustard,Kharif,Jammu and Kashmir,21.0,37,Mid
Rice,Kharif,Jammu and Kashmir,275861.0,344823,Mid
Sannhamp,Kharif,Jammu and Kashmir,30.0,19,Mid
Sesamum,Kharif,Jammu and Kashmir,3804.0,1566,Mid
Sugarcane,Kharif,Jammu and Kashmir,1305.0,1958,Mid
Turmeric,Kharif,Jammu and Kashmir,12.0,12,Mid
Urad,Kharif,Jammu and Kashmir,13063.0,4321,Mid
Bajra,Kharif,Puducherry,6.0,11,Mid
Banana,Kharif,Puducherry,250.0,7321,Mid
Cashewnut,Kharif,Puducherry,144.0,44,Mid
Coconut,Whole Year,Puducherry,1526.0,25201000,Mid
Cotton(lint),Summer,Puducherry,94.0,180,Mid
Dry chillies,Kharif,Puducherry,20.0,18,Mid
Groundnut,Kharif,Puducherry,8.0,24,Mid
Groundnut,Rabi,Puducherry,335.0,1005,Mid
Groundnut,Summer,Puducherry,16.0,30,Mid
Moong(Green Gram),Rabi,Puducherry,56.0,42,Mid
Moong(Green Gram),Summer,Puducherry,1023.0,395,Mid
Other  Rabi pulses,Rabi,Puducherry,64.0,52,Mid
Ragi,Kharif,Puducherry,12.0,28,Mid
Ragi,Summer,Puducherry,32.0,58,Mid
Rice,Kharif,Puducherry,3643.0,11821,Mid
Rice,Rabi,Puducherry,9006.0,26378,Mid
Rice,Summer,Puducherry,4005.0,14518,Mid
Sesamum,Rabi,Puducherry,12.0,9,Mid
Sesamum,Summer,Puducherry,125.0,103,Mid
Sugarcane,Kharif,Puducherry,1921.0,316965,Mid
Tapioca,Kharif,Puducherry,188.0,4782,Mid
Tapioca,Rabi,Puducherry,17.0,432,Mid
Urad,Kharif,Puducherry,9.0,7,Mid
Urad,Rabi,Puducherry,171.0,174,Mid
Urad,Summer,Puducherry,592.0,211,Mid
Bajra,Kharif,Delhi,1482.0,3256,Low
Barley,Kharif,Delhi,62.0,181,Low
Gram,Rabi,Delhi,25.0,53,Low
Jowar,Kharif,Delhi,3161.0,3034,Low
Maize,Kharif,Delhi,34.0,174,Low
Rice,Kharif,Delhi,5884.0,16837,Low
Wheat,Rabi,Delhi,19050.0,83419,Low
Bajra,Kharif,Jammu and Kashmir,8897.0,5305,Mid
Bajra,Rabi,Jammu and Kashmir,187.0,56,Mid
Barley,Kharif,Jammu and Kashmir,127.0,45,Mid
Barley,Rabi,Jammu and Kashmir,6533.0,4099,Mid
Cowpea(Lobia),Kharif,Jammu and Kashmir,254.0,51,Mid
Cowpea(Lobia),Rabi,Jammu and Kashmir,193.0,106,Mid
Dry chillies,Kharif,Jammu and Kashmir,567.0,485,Mid
Garlic,Rabi,Jammu and Kashmir,859.0,713,Mid
Ginger,Kharif,Jammu and Kashmir,9.0,20,Mid
Horse-gram,Kharif,Jammu and Kashmir,192.0,67,Mid
Linseed,Rabi,Jammu and Kashmir,168.0,40,Mid
Maize,Kharif,Jammu and Kashmir,293858.0,523609,Mid
Moong(Green Gram),Kharif,Jammu and Kashmir,345.0,148,Mid
Moth,Kharif,Jammu and Kashmir,1071.0,786,Mid
Onion,Kharif,Jammu and Kashmir,42.0,22,Mid
Onion,Rabi,Jammu and Kashmir,405.0,961,Mid
Other  Rabi pulses,Rabi,Jammu and Kashmir,123.0,115,Mid
Peas & beans (Pulses),Kharif,Jammu and Kashmir,253.0,1069,Mid
Peas & beans (Pulses),Rabi,Jammu and Kashmir,1942.0,1424,Mid
Potato,Kharif,Jammu and Kashmir,1710.0,12150,Mid
Potato,Rabi,Jammu and Kashmir,1532.0,14418,Mid
Rapeseed &Mustard,Rabi,Jammu and Kashmir,50594.0,31026,Mid
Rice,Kharif,Jammu and Kashmir,304503.0,646362,Mid
Sesamum,Kharif,Jammu and Kashmir,3739.0,1534,Mid
Small millets,Kharif,Jammu and Kashmir,3315.0,1604,Mid
Small millets,Rabi,Jammu and Kashmir,107.0,80,Mid
Sugarcane,Kharif,Jammu and Kashmir,193.0,290,Mid
Turmeric,Kharif,Jammu and Kashmir,9.0,9,Mid
Urad,Kharif,Jammu and Kashmir,6457.0,2180,Mid
Urad,Rabi,Jammu and Kashmir,18.0,9,Mid
Wheat,Rabi,Jammu and Kashmir,281870.0,544889,Mid
Bajra,Kharif,Delhi,1487.0,3278,Low
Barley,Kharif,Delhi,68.0,184,Low
Gram,Rabi,Delhi,25.0,53,Low
Jowar,Kharif,Delhi,3193.0,3065,Low
Maize,Kharif,Delhi,34.0,174,Low
Rice,Kharif,Delhi,5973.0,17260,Low
Wheat,Rabi,Delhi,19622.0,87182,Low
Bajra,Kharif,Jammu and Kashmir,13730.0,8164,Low
Bajra,Rabi,Jammu and Kashmir,139.0,46,Low
Barley,Kharif,Jammu and Kashmir,189.0,67,Low
Barley,Rabi,Jammu and Kashmir,6571.0,4205,Low
Cowpea(Lobia),Kharif,Jammu and Kashmir,256.0,51,Low
Cowpea(Lobia),Rabi,Jammu and Kashmir,162.0,90,Low
Dry chillies,Kharif,Jammu and Kashmir,646.0,531,Low
Garlic,Rabi,Jammu and Kashmir,745.0,610,Low
Ginger,Kharif,Jammu and Kashmir,23.0,47,Low
Horse-gram,Kharif,Jammu and Kashmir,798.0,280,Low
Linseed,Rabi,Jammu and Kashmir,122.0,46,Low
Maize,Kharif,Jammu and Kashmir,295174.0,541120,Low
Moong(Green Gram),Kharif,Jammu and Kashmir,806.0,461,Low
Moth,Kharif,Jammu and Kashmir,1111.0,807,Low
Onion,Kharif,Jammu and Kashmir,16.0,8,Low
Onion,Rabi,Jammu and Kashmir,612.0,1458,Low
Other  Rabi pulses,Rabi,Jammu and Kashmir,548.0,297,Low
Peas & beans (Pulses),Kharif,Jammu and Kashmir,210.0,1010,Low
Peas & beans (Pulses),Rabi,Jammu and Kashmir,1579.0,1185,Low
Potato,Kharif,Jammu and Kashmir,1692.0,12399,Low
Potato,Rabi,Jammu and Kashmir,1387.0,17243,Low
Rapeseed &Mustard,Rabi,Jammu and Kashmir,47611.0,25025,Low
Rice,Kharif,Jammu and Kashmir,283443.0,572213,Low
Sannhamp,Kharif,Jammu and Kashmir,25.0,22,Low
Sesamum,Kharif,Jammu and Kashmir,5747.0,2497,Low
Small millets,Kharif,Jammu and Kashmir,3382.0,1650,Low
Small millets,Rabi,Jammu and Kashmir,74.0,51,Low
Sugarcane,Kharif,Jammu and Kashmir,45.0,68,Low
Turmeric,Kharif,Jammu and Kashmir,14.0,14,Low
Urad,Kharif,Jammu and Kashmir,9636.0,3288,Low
Wheat,Rabi,Jammu and Kashmir,290301.0,548542,Low
Bajra,Kharif,Delhi,1502.0,3256,Low
Barley,Kharif,Delhi,70.0,181,Low
Gram,Rabi,Delhi,25.0,10,Low
Jowar,Kharif,Delhi,3201.0,3035,Low
Maize,Kharif,Delhi,36.0,174,Low
Rice,Kharif,Delhi,5854.0,16837,Low
Wheat,Rabi,Delhi,19671.0,83419,Low
Bajra,Kharif,Jammu and Kashmir,12448.0,7403,Mid
Bajra,Rabi,Jammu and Kashmir,167.0,42,Mid
Barley,Kharif,Jammu and Kashmir,93.0,33,Mid
Barley,Rabi,Jammu and Kashmir,5664.0,3303,Mid
Dry chillies,Kharif,Jammu and Kashmir,664.0,557,Mid
Dry chillies,Rabi,Jammu and Kashmir,12.0,10,Mid
Garlic,Rabi,Jammu and Kashmir,679.0,553,Mid
Ginger,Kharif,Jammu and Kashmir,25.0,51,Mid
Horse-gram,Kharif,Jammu and Kashmir,1106.0,473,Mid
Horse-gram,Rabi,Jammu and Kashmir,45.0,18,Mid
Jowar,Kharif,Jammu and Kashmir,63.0,38,Mid
Linseed,Rabi,Jammu and Kashmir,62.0,32,Mid
Maize,Kharif,Jammu and Kashmir,302516.0,546169,Mid
Masoor,Kharif,Jammu and Kashmir,210.0,116,Mid
Masoor,Rabi,Jammu and Kashmir,15.0,10,Mid
Moong(Green Gram),Kharif,Jammu and Kashmir,614.0,237,Mid
Moth,Kharif,Jammu and Kashmir,1119.0,833,Mid
Onion,Kharif,Jammu and Kashmir,57.0,29,Mid
Onion,Rabi,Jammu and Kashmir,552.0,1320,Mid
Other  Rabi pulses,Rabi,Jammu and Kashmir,284.0,99,Mid
Peas & beans (Pulses),Kharif,Jammu and Kashmir,240.0,1174,Mid
Peas & beans (Pulses),Rabi,Jammu and Kashmir,1683.0,1292,Mid
Potato,Kharif,Jammu and Kashmir,1897.0,20476,Mid
Potato,Rabi,Jammu and Kashmir,1165.0,14298,Mid
Ragi,Kharif,Jammu and Kashmir,238.0,126,Mid
Ragi,Rabi,Jammu and Kashmir,8486.0,4725,Mid
Rapeseed &Mustard,Rabi,Jammu and Kashmir,47401.0,37589,Mid
Rice,Kharif,Jammu and Kashmir,273582.0,663755,Mid
Sannhamp,Kharif,Jammu and Kashmir,35.0,32,Mid
Sesamum,Kharif,Jammu and Kashmir,4326.0,1762,Mid
Small millets,Kharif,Jammu and Kashmir,3681.0,1801,Mid
Turmeric,Kharif,Jammu and Kashmir,9.0,9,Mid
Urad,Kharif,Jammu and Kashmir,10256.0,3468,Mid
Urad,Rabi,Jammu and Kashmir,64.0,38,Mid
Wheat,Rabi,Jammu and Kashmir,299336.0,640196,Mid
Bajra,Kharif,Delhi,1478.0,3249,Low
Barley,Kharif,Delhi,59.0,172,Low
Jowar,Kharif,Delhi,3155.0,3032,Low
Maize,Kharif,Delhi,20.0,102,Low
Rice,Kharif,Delhi,5848.0,16826,Low
Wheat,Rabi,Delhi,19220.0,82876,Low
Bajra,Kharif,Jammu and Kashmir,19792.0,11769,Mid
Bajra,Rabi,Jammu and Kashmir,4566.0,1814,Mid
Barley,Kharif,Jammu and Kashmir,441.0,155,Mid
Barley,Rabi,Jammu and Kashmir,6598.0,4412,Mid
Dry chillies,Kharif,Jammu and Kashmir,672.0,539,Mid
Garlic,Rabi,Jammu and Kashmir,675.0,546,Mid
Ginger,Kharif,Jammu and Kashmir,27.0,54,Mid
Horse-gram,Kharif,Jammu and Kashmir,777.0,334,Mid
Horse-gram,Rabi,Jammu and Kashmir,8.0,10,Mid
Linseed,Rabi,Jammu and Kashmir,151.0,169,Mid
Maize,Kharif,Jammu and Kashmir,262353.0,574380,Mid
Masoor,Kharif,Jammu and Kashmir,210.0,116,Mid
Masoor,Rabi,Jammu and Kashmir,194.0,175,Mid
Moong(Green Gram),Kharif,Jammu and Kashmir,381.0,166,Mid
Moth,Kharif,Jammu and Kashmir,1124.0,822,Mid
Onion,Kharif,Jammu and Kashmir,17.0,9,Mid
Onion,Rabi,Jammu and Kashmir,550.0,1311,Mid
Other  Rabi pulses,Rabi,Jammu and Kashmir,304.0,170,Mid
Peas & beans (Pulses),Kharif,Jammu and Kashmir,330.0,1417,Mid
Peas & beans (Pulses),Rabi,Jammu and Kashmir,1712.0,1348,Mid
Potato,Kharif,Jammu and Kashmir,1555.0,18663,Mid
Potato,Rabi,Jammu and Kashmir,1741.0,18907,Mid
Ragi,Kharif,Jammu and Kashmir,159.0,84,Mid
Ragi,Rabi,Jammu and Kashmir,4056.0,2987,Mid
Rapeseed &Mustard,Rabi,Jammu and Kashmir,47245.0,54389,Mid
Rice,Kharif,Jammu and Kashmir,262012.0,615799,Mid
Sesamum,Kharif,Jammu and Kashmir,4422.0,1808,Mid
Small millets,Kharif,Jammu and Kashmir,1474.0,680,Mid
Small millets,Rabi,Jammu and Kashmir,30.0,22,Mid
Turmeric,Kharif,Jammu and Kashmir,11.0,11,Mid
Urad,Kharif,Jammu and Kashmir,10962.0,3704,Mid
Wheat,Rabi,Jammu and Kashmir,288387.0,671799,Mid
Bajra,Kharif,Delhi,1475.0,4873,Low
Barley,Kharif,Delhi,60.0,180,Low
Jowar,Kharif,Delhi,3150.0,3150,Low
Maize,Kharif,Delhi,20.0,102,Low
Rapeseed &Mustard,Rabi,Delhi,3250.0,8125,Low
Rice,Kharif,Delhi,5848.0,17580,Low
Wheat,Rabi,Delhi,19228.0,82905,Low
Bajra,Kharif,Jammu and Kashmir,9656.0,5781,Mid
Bajra,Rabi,Jammu and Kashmir,123.0,36,Mid
Barley,Kharif,Jammu and Kashmir,933.0,330,Mid
Barley,Rabi,Jammu and Kashmir,6495.0,4154,Mid
Dry chillies,Kharif,Jammu and Kashmir,678.0,548,Mid
Dry chillies,Rabi,Jammu and Kashmir,12.0,9,Mid
Garlic,Rabi,Jammu and Kashmir,662.0,535,Mid
Ginger,Kharif,Jammu and Kashmir,19.0,37,Mid
Horse-gram,Kharif,Jammu and Kashmir,631.0,221,Mid
Horse-gram,Rabi,Jammu and Kashmir,20.0,8,Mid
Linseed,Rabi,Jammu and Kashmir,125.0,151,Mid
Maize,Kharif,Jammu and Kashmir,268669.0,541451,Mid
Masoor,Kharif,Jammu and Kashmir,213.0,122,Mid
Masoor,Rabi,Jammu and Kashmir,166.0,150,Mid
Moong(Green Gram),Kharif,Jammu and Kashmir,308.0,133,Mid
Moth,Kharif,Jammu and Kashmir,1169.0,856,Mid
Onion,Kharif,Jammu and Kashmir,26.0,13,Mid
Onion,Rabi,Jammu and Kashmir,561.0,1342,Mid
Other  Rabi pulses,Rabi,Jammu and Kashmir,369.0,192,Mid
Peas & beans (Pulses),Kharif,Jammu and Kashmir,281.0,1383,Mid
Peas & beans (Pulses),Rabi,Jammu and Kashmir,716.0,577,Mid
Potato,Kharif,Jammu and Kashmir,1362.0,14417,Mid
Potato,Rabi,Jammu and Kashmir,1451.0,13726,Mid
Ragi,Kharif,Jammu and Kashmir,205.0,107,Mid
Rapeseed &Mustard,Kharif,Jammu and Kashmir,93.0,47,Mid
Rapeseed &Mustard,Rabi,Jammu and Kashmir,45218.0,37098,Mid
Rice,Kharif,Jammu and Kashmir,280513.0,587099,Mid
Sesamum,Kharif,Jammu and Kashmir,3825.0,1565,Mid
Small millets,Kharif,Jammu and Kashmir,1683.0,637,Mid
Sugarcane,Whole Year,Jammu and Kashmir,37.0,83,Mid
Urad,Kharif,Jammu and Kashmir,8315.0,2802,Mid
Wheat,Rabi,Jammu and Kashmir,243929.0,488297,Mid
Maize,Kharif,Manipur,6.0,23,High
Rice,Kharif,Manipur,155.0,348,High
Soyabean,Kharif,Manipur,5.0,7,High
Banana,Autumn,Manipur,1280.0,16460,High
Banana,Rabi,Manipur,660.0,8490,High
Banana,Summer,Manipur,20.0,260,High
Banana,Winter,Manipur,940.0,12090,High
Cotton(lint),Autumn,Manipur,30.0,20,High
Cotton(lint),Rabi,Manipur,10.0,10,High
Cotton(lint),Winter,Manipur,30.0,10,High
Dry chillies,Autumn,Manipur,2000.0,1200,High
Dry chillies,Rabi,Manipur,3240.0,1940,High
Dry chillies,Summer,Manipur,1230.0,740,High
Dry chillies,Winter,Manipur,2360.0,1420,High
Ginger,Autumn,Manipur,360.0,590,High
Ginger,Summer,Manipur,10.0,20,High
Ginger,Winter,Manipur,220.0,360,High
Jute,Autumn,Manipur,10.0,20,High
Jute,Summer,Manipur,10.0,20,High
Maize,Autumn,Manipur,2960.0,10090,High
Onion,Autumn,Manipur,60.0,120,High
Onion,Rabi,Manipur,80.0,170,High
Onion,Summer,Manipur,40.0,90,High
Onion,Winter,Manipur,20.0,40,High
Peas & beans (Pulses),Autumn,Manipur,850.0,430,High
Peas & beans (Pulses),Rabi,Manipur,850.0,430,High
Peas & beans (Pulses),Summer,Manipur,710.0,360,High
Peas & beans (Pulses),Winter,Manipur,630.0,320,High
Potato,Autumn,Manipur,320.0,1670,High
Potato,Rabi,Manipur,750.0,3930,High
Potato,Winter,Manipur,1100.0,5750,High
Rapeseed &Mustard,Rabi,Manipur,440.0,200,High
Rapeseed &Mustard,Winter,Manipur,990.0,440,High
Rice,Autumn,Manipur,88370.0,200290,High
Rice,Winter,Manipur,78520.0,181900,High
Sesamum,Autumn,Manipur,470.0,230,High
Sesamum,Winter,Manipur,310.0,150,High
Soyabean,Autumn,Manipur,270.0,320,High
Soyabean,Winter,Manipur,80.0,100,High
Sugarcane,Autumn,Manipur,380.0,12410,High
Sugarcane,Rabi,Manipur,10.0,330,High
Sugarcane,Summer,Manipur,140.0,4570,High
Sugarcane,Winter,Manipur,170.0,5560,High
Sweet potato,Autumn,Manipur,50.0,180,High
Sweet potato,Rabi,Manipur,20.0,70,High
Sweet potato,Winter,Manipur,10.0,30,High
Tapioca,Autumn,Manipur,30.0,130,High
Turmeric,Autumn,Manipur,100.0,70,High
Turmeric,Winter,Manipur,40.0,20,High
Banana,Whole Year,Manipur,3510.0,45140,High
Cotton(lint),Kharif,Manipur,50.0,30,High
Dry chillies,Whole Year,Manipur,6920.0,4150,High
Ginger,Kharif,Manipur,590.0,970,High
Jute,Kharif,Manipur,20.0,40,High
Maize,Kharif,Manipur,4340.0,10710,High
Onion,Whole Year,Manipur,300.0,640,High
Peas & beans (Pulses),Kharif,Manipur,2280.0,1160,High
Potato,Whole Year,Manipur,2470.0,12920,High
Rapeseed &Mustard,Rabi,Manipur,1410.0,630,High
Rice,Kharif,Manipur,157050.0,364980,High
Sesamum,Kharif,Manipur,1210.0,600,High
Soyabean,Kharif,Manipur,470.0,560,High
Sugarcane,Whole Year,Manipur,650.0,21230,High
Tapioca,Whole Year,Manipur,30.0,130,High
Turmeric,Whole Year,Manipur,220.0,140,High
Banana,Whole Year,Manipur,3420.0,43980,High
Cotton(lint),Kharif,Manipur,60.0,20,High
Dry chillies,Whole Year,Manipur,7170.0,4300,High
Ginger,Kharif,Manipur,1140.0,1890,High
Maize,Kharif,Manipur,4670.0,10860,High
Onion,Whole Year,Manipur,350.0,740,High
Peas & beans (Pulses),Kharif,Manipur,4060.0,2130,High
Potato,Whole Year,Manipur,2590.0,13550,High
Rapeseed &Mustard,Rabi,Manipur,1470.0,660,High
Rice,Kharif,Manipur,156890.0,381750,High
Sesamum,Kharif,Manipur,1260.0,620,High
Sugarcane,Whole Year,Manipur,740.0,24170,High
Sweet potato,Whole Year,Manipur,50.0,180,High
Banana,Whole Year,Manipur,4420.0,56840,High
Cotton(lint),Kharif,Manipur,90.0,30,High
Dry chillies,Whole Year,Manipur,7450.0,4470,High
Ginger,Kharif,Manipur,2140.0,3530,High
Maize,Kharif,Manipur,5060.0,10090,High
Onion,Whole Year,Manipur,640.0,1360,High
Peas & beans (Pulses),Kharif,Manipur,4090.0,2080,High
Rapeseed &Mustard,Rabi,Manipur,590.0,260,High
Rice,Kharif,Manipur,162570.0,387270,High
Sesamum,Kharif,Manipur,410.0,200,High
Sweet potato,Whole Year,Manipur,10.0,40,High
Banana,Whole Year,Manipur,4270.0,14361,High
Cashewnut,Whole Year,Manipur,285.0,93,High
Dry chillies,Whole Year,Manipur,10140.0,6080,High
Ginger,Kharif,Manipur,1270.0,2100,High
Maize,Kharif,Manipur,3540.0,8270,High
Onion,Whole Year,Manipur,240.0,510,High
Peas & beans (Pulses),Kharif,Manipur,4110.0,2100,High
Potato,Whole Year,Manipur,4470.0,23380,High
Rapeseed &Mustard,Rabi,Manipur,2310.0,1030,High
Rice,Kharif,Manipur,153110.0,335700,High
Sesamum,Kharif,Manipur,30.0,20,High
Soyabean,Kharif,Manipur,280.0,340,High
Sugarcane,Whole Year,Manipur,320.0,10450,High
Sweet potato,Whole Year,Manipur,122.0,787,High
Tapioca,Whole Year,Manipur,223.0,1238,High
Turmeric,Whole Year,Manipur,330.0,230,High
Banana,Whole Year,Manipur,3870.0,49770,Mid
Dry chillies,Whole Year,Manipur,11920.0,7150,Mid
Ginger,Kharif,Manipur,2480.0,4090,Mid
Maize,Kharif,Manipur,3220.0,8900,Mid
Onion,Whole Year,Manipur,500.0,1060,Mid
Peas & beans (Pulses),Kharif,Manipur,5430.0,2770,Mid
Potato,Whole Year,Manipur,2960.0,15480,Mid
Rapeseed &Mustard,Rabi,Manipur,200.0,90,Mid
